country_ID,Year,Month,dist_CHN,reachable_nodes,incloseness,betweenness
6,2017,4,1,39,0.003698752,0
7,2017,4,,0,0,0
8,2017,4,,0,0,0
9,2017,4,,0,0,0
10,2017,4,,0,0,0
11,2017,4,,0,0,0
12,2017,4,1,39,0.004332823,102.55
13,2017,4,1,39,0.003698752,0
14,2017,4,0,39,0.006739947,1325.333333
15,2017,4,,0,0,0
16,2017,4,2,39,0.002930924,0
17,2017,4,1,39,0.004332823,181.3666667
18,2017,4,1,39,0.003698752,0
19,2017,4,,0,0,0
20,2017,4,1,39,0.003744415,0
21,2017,4,1,39,0.00393893,0
22,2017,4,1,39,0.003698752,0
23,2017,4,,0,0,0
24,2017,4,2,39,0.002782547,0
25,2017,4,2,39,0.003261265,106.1666667
26,2017,4,1,39,0.003698752,0
27,2017,4,,0,0,0
28,2017,4,2,39,0.002930924,0
29,2017,4,,0,0,0
30,2017,4,1,39,0.00379122,0
31,2017,4,,0,0,0
32,2017,4,2,39,0.002861298,0
33,2017,4,1,39,0.003698752,0
34,2017,4,1,39,0.003698752,0
35,2017,4,,0,0,0
36,2017,4,1,39,0.003744415,0
37,2017,4,,0,0,0
38,2017,4,,0,0,0
39,2017,4,,0,0,0
40,2017,4,1,39,0.003698752,0
41,2017,4,3,39,0.002333059,0
42,2017,4,,0,0,0
43,2017,4,1,39,0.003698752,0
44,2017,4,,0,0,0
45,2017,4,1,39,0.003698752,0
46,2017,4,,0,0,0
47,2017,4,1,39,0.003698752,0
48,2017,4,1,39,0.00393893,29
49,2017,4,1,39,0.003698752,0
50,2017,4,1,39,0.003990758,33.58333333
51,2017,4,1,39,0.003698752,0
52,2017,4,1,39,0.003698752,0
53,2017,4,2,39,0.002834557,0
54,2017,4,1,39,0.004271798,26.36666667
55,2017,4,1,39,0.003698752,0
56,2017,4,1,39,0.003698752,0
57,2017,4,1,39,0.003698752,0
58,2017,4,1,39,0.004271798,26.36666667
59,2017,4,1,39,0.003698752,0
60,2017,4,1,39,0.003698752,0
61,2017,4,,0,0,0
62,2017,4,,0,0,0
63,2017,4,,0,0,0
64,2017,4,,0,0,0
65,2017,4,,0,0,0
66,2017,4,,0,0,0
67,2017,4,,0,0,0
68,2017,4,,0,0,0
69,2017,4,,0,0,0
70,2017,4,2,39,0.003094874,3.983333333
1,2018,4,1,36,0.003385512,0
2,2018,4,,0,0,0
3,2018,4,1,36,0.003385512,0
4,2018,4,,0,0,0
5,2018,4,1,36,0.003783807,57.08333333
6,2018,4,1,36,0.003385512,0
7,2018,4,,0,0,0
8,2018,4,,0,0,0
9,2018,4,,0,0,0
10,2018,4,,0,0,0
11,2018,4,,0,0,0
12,2018,4,1,36,0.004149982,93.26666667
13,2018,4,1,36,0.003385512,0
14,2018,4,0,36,0.006126164,1055.55
15,2018,4,,0,0,0
16,2018,4,2,36,0.002722117,0
17,2018,4,1,36,0.004020295,160.45
18,2018,4,1,36,0.003385512,0
19,2018,4,,0,0,0
20,2018,4,1,36,0.003430652,0
21,2018,4,1,36,0.003623928,0
22,2018,4,1,36,0.003385512,0
23,2018,4,,0,0,0
24,2018,4,2,36,0.002652566,0
25,2018,4,2,36,0.003216236,114.1666667
26,2018,4,,0,0,0
27,2018,4,,0,0,0
28,2018,4,2,36,0.002722117,0
29,2018,4,,0,0,0
30,2018,4,1,36,0.003728969,9.2
31,2018,4,,0,0,0
32,2018,4,2,36,0.002708409,0
33,2018,4,1,36,0.003385512,0
34,2018,4,1,36,0.003385512,0
35,2018,4,,0,0,0
36,2018,4,1,36,0.003430652,0
37,2018,4,1,36,0.003385512,0
38,2018,4,,0,0,0
39,2018,4,,0,0,0
40,2018,4,,0,0,0
41,2018,4,3,36,0.002257008,0
42,2018,4,,0,0,0
43,2018,4,1,36,0.003385512,0
44,2018,4,,0,0,0
45,2018,4,1,36,0.003385512,0
46,2018,4,,0,0,0
47,2018,4,1,36,0.003385512,0
48,2018,4,1,36,0.003623928,16.4
49,2018,4,1,36,0.003385512,0
50,2018,4,1,36,0.003898468,32.18333333
51,2018,4,,0,0,0
52,2018,4,,0,0,0
53,2018,4,2,36,0.002625499,0
54,2018,4,1,36,0.004084109,23.86666667
55,2018,4,1,36,0.003385512,0
56,2018,4,1,36,0.003623928,8.2
57,2018,4,1,36,0.003385512,0
58,2018,4,1,36,0.003958444,17.45
59,2018,4,1,36,0.003385512,0
60,2018,4,1,36,0.003385512,0
61,2018,4,,0,0,0
62,2018,4,,0,0,0
63,2018,4,,0,0,0
64,2018,4,,0,0,0
65,2018,4,,0,0,0
66,2018,4,,0,0,0
67,2018,4,,0,0,0
68,2018,4,,0,0,0
69,2018,4,,0,0,0
70,2018,4,2,36,0.002991848,4.183333333
1,2019,4,1,39,0.003654188,0
2,2019,4,,0,0,0
3,2019,4,1,39,0.003654188,0
4,2019,4,,0,0,0
5,2019,4,1,39,0.004043968,2.383333333
6,2019,4,1,39,0.003654188,0
7,2019,4,,0,0,0
8,2019,4,,0,0,0
9,2019,4,,0,0,0
10,2019,4,,0,0,0
11,2019,4,,0,0,0
12,2019,4,1,39,0.004395618,89.5
13,2019,4,1,39,0.003654188,0
14,2019,4,0,39,0.006593427,1208.15
15,2019,4,,0,0,0
16,2019,4,2,39,0.002904279,0
17,2019,4,1,39,0.004271798,162.8333333
18,2019,4,1,39,0.003654188,0
19,2019,4,,0,0,0
20,2019,4,1,39,0.003698752,0
21,2019,4,1,39,0.00379122,0
22,2019,4,1,39,0.003654188,0
23,2019,4,2,39,0.003063612,8.583333333
24,2019,4,1,39,0.003888431,33.83333333
25,2019,4,1,39,0.004666117,225.45
26,2019,4,1,39,0.003654188,0
27,2019,4,,0,0,0
28,2019,4,2,39,0.002904279,0
29,2019,4,,0,0,0
30,2019,4,1,39,0.003990758,0.8
31,2019,4,,0,0,0
32,2019,4,2,39,0.002888549,0
33,2019,4,1,39,0.003654188,0
34,2019,4,1,39,0.003654188,0
35,2019,4,,0,0,0
36,2019,4,1,39,0.003698752,0
37,2019,4,1,39,0.003654188,0
38,2019,4,,0,0,0
39,2019,4,,0,0,0
40,2019,4,1,39,0.003654188,0
41,2019,4,2,39,0.002973506,0
42,2019,4,,0,0,0
43,2019,4,1,39,0.003744415,76
44,2019,4,,0,0,0
45,2019,4,1,39,0.003654188,0
46,2019,4,,0,0,0
47,2019,4,1,39,0.003654188,0
48,2019,4,2,39,0.003063612,3.166666667
49,2019,4,1,39,0.003654188,0
50,2019,4,1,39,0.004212467,74.76666667
51,2019,4,,0,0,0
52,2019,4,1,39,0.003654188,0
53,2019,4,2,39,0.002808311,0
54,2019,4,1,39,0.004332823,15.15
55,2019,4,,0,0,0
56,2019,4,1,39,0.003888431,0
57,2019,4,2,39,0.002570319,0
58,2019,4,1,39,0.004212467,8.083333333
59,2019,4,1,39,0.003654188,0
60,2019,4,2,39,0.002888549,2.4
61,2019,4,,0,0,0
62,2019,4,,0,0,0
63,2019,4,,0,0,0
64,2019,4,,0,0,0
65,2019,4,,0,0,0
66,2019,4,,0,0,0
67,2019,4,,0,0,0
68,2019,4,,0,0,0
69,2019,4,,0,0,0
70,2019,4,2,39,0.003192607,4.9
1,2020,4,1,38,0.003639805,0
2,2020,4,,0,0,0
3,2020,4,1,38,0.003639805,0
4,2020,4,,0,0,0
5,2020,4,1,38,0.004049924,4.189393939
6,2020,4,1,38,0.003639805,0
7,2020,4,,0,0,0
8,2020,4,3,38,0.002351144,0
9,2020,4,,0,0,0
10,2020,4,2,38,0.002861298,0
11,2020,4,,0,0,0
12,2020,4,1,38,0.004356737,96.01222944
13,2020,4,1,38,0.003639805,0
14,2020,4,0,38,0.006687084,1215.54632
15,2020,4,2,38,0.002861298,0
16,2020,4,2,38,0.002888549,0
17,2020,4,1,38,0.004228598,229.6867965
18,2020,4,1,38,0.003639805,0
19,2020,4,,0,0,0
20,2020,4,1,38,0.003734346,0
21,2020,4,1,38,0.003783482,0
22,2020,4,,0,0,0
23,2020,4,2,38,0.003026786,9.408441558
24,2020,4,1,38,0.003938968,4.833333333
25,2020,4,1,38,0.004637817,224.4974026
26,2020,4,1,38,0.003639805,0
27,2020,4,,0,0,0
28,2020,4,2,38,0.002861298,0
29,2020,4,1,38,0.003639805,0
30,2020,4,1,38,0.003993675,2.139393939
31,2020,4,,0,0,0
32,2020,4,2,38,0.002846977,0
33,2020,4,1,38,0.003639805,0
34,2020,4,,0,0,0
35,2020,4,,0,0,0
36,2020,4,1,38,0.003783482,2.8
37,2020,4,1,38,0.003639805,0
38,2020,4,,0,0,0
39,2020,4,3,38,0.002351144,0
40,2020,4,1,38,0.003639805,0
41,2020,4,2,38,0.002934129,0
42,2020,4,,0,0,0
43,2020,4,1,38,0.00368647,0
44,2020,4,,0,0,0
45,2020,4,1,38,0.003639805,0
46,2020,4,,0,0,0
47,2020,4,,0,0,0
48,2020,4,1,38,0.003938968,5.112121212
49,2020,4,1,38,0.003639805,0
50,2020,4,1,38,0.004228598,77.00367965
51,2020,4,,0,0,0
52,2020,4,1,38,0.003639805,0
53,2020,4,2,38,0.002791695,0
54,2020,4,1,38,0.004291711,23.7788961
55,2020,4,,0,0,0
56,2020,4,1,38,0.003833928,0
57,2020,4,1,38,0.00368647,0
58,2020,4,1,38,0.004167314,14.67272727
59,2020,4,1,38,0.003639805,0
60,2020,4,2,38,0.002875446,2.333333333
61,2020,4,,0,0,0
62,2020,4,,0,0,0
63,2020,4,1,38,0.003639805,0
64,2020,4,,0,0,0
65,2020,4,,0,0,0
66,2020,4,,0,0,0
67,2020,4,,0,0,0
68,2020,4,,0,0,0
69,2020,4,,0,0,0
70,2020,4,2,38,0.003159831,99.98593074
1,2021,4,1,43,0.004116782,0
2,2021,4,,0,0,0
3,2021,4,1,43,0.003900109,0
4,2021,4,,0,0,0
5,2021,4,2,43,0.003308129,1.603246753
6,2021,4,1,43,0.003900109,0
7,2021,4,,0,0,0
8,2021,4,3,43,0.002555025,0
9,2021,4,,0,0,0
10,2021,4,,0,0,0
11,2021,4,,0,0,0
12,2021,4,1,43,0.00463138,108.8879509
13,2021,4,1,43,0.003900109,0
14,2021,4,0,43,0.006861304,1572.698052
15,2021,4,2,43,0.003157429,0
16,2021,4,2,43,0.003194055,6.892857143
17,2021,4,1,43,0.00463138,472.288456
18,2021,4,1,43,0.003900109,0
19,2021,4,,0,0,0
20,2021,4,1,43,0.003983983,0
21,2021,4,1,43,0.004116782,0
22,2021,4,1,43,0.003900109,0
23,2021,4,2,43,0.00322183,8.391774892
24,2021,4,1,43,0.004210345,21.33888889
25,2021,4,1,43,0.004811823,193.034596
26,2021,4,1,43,0.003900109,0
27,2021,4,1,43,0.003900109,0
28,2021,4,2,43,0.003157429,0
29,2021,4,1,43,0.003900109,0
30,2021,4,1,43,0.004210345,1.353246753
31,2021,4,,0,0,0
32,2021,4,2,43,0.003087587,0
33,2021,4,1,43,0.003900109,0
34,2021,4,,0,0,0
35,2021,4,,0,0,0
36,2021,4,1,43,0.004027287,3.222222222
37,2021,4,1,43,0.003900109,0
38,2021,4,2,43,0.003157429,0
39,2021,4,3,43,0.002609228,47.33333333
40,2021,4,1,43,0.003900109,0
41,2021,4,,0,0,0
42,2021,4,,0,0,0
43,2021,4,1,43,0.0039416,0
44,2021,4,2,43,0.003157429,0
45,2021,4,1,43,0.003900109,0
46,2021,4,2,43,0.003157429,0
47,2021,4,2,43,0.003157429,0
48,2021,4,1,43,0.004163038,4.695382395
49,2021,4,1,43,0.003900109,0
50,2021,4,1,43,0.004463981,105.2091631
51,2021,4,1,43,0.003983983,48
52,2021,4,1,43,0.003900109,0
53,2021,4,2,43,0.003194055,95.44642857
54,2021,4,1,43,0.004574202,26.97049062
55,2021,4,,0,0,0
56,2021,4,1,43,0.004071543,0
57,2021,4,1,43,0.0039416,0
58,2021,4,1,43,0.004463981,15.60046898
59,2021,4,1,43,0.003900109,0
60,2021,4,2,43,0.003062069,2.333333333
61,2021,4,,0,0,0
62,2021,4,,0,0,0
63,2021,4,1,43,0.003900109,0
64,2021,4,,0,0,0
65,2021,4,,0,0,0
66,2021,4,,0,0,0
67,2021,4,,0,0,0
68,2021,4,,0,0,0
69,2021,4,,0,0,0
70,2021,4,2,43,0.003399178,100.7001082
1,2022,4,1,38,0.003639805,0
2,2022,4,,0,0,0
3,2022,4,1,38,0.00342315,0
4,2022,4,,0,0,0
5,2022,4,1,38,0.003734346,3.567832168
6,2022,4,,0,0,0
7,2022,4,,0,0,0
8,2022,4,,0,0,0
9,2022,4,,0,0,0
10,2022,4,,0,0,0
11,2022,4,,0,0,0
12,2022,4,1,38,0.004167314,95.53951049
13,2022,4,1,38,0.00342315,0
14,2022,4,0,38,0.005990513,1160.816084
15,2022,4,,0,0,0
16,2022,4,2,38,0.002846977,23.33333333
17,2022,4,1,38,0.004167314,438.0678322
18,2022,4,1,38,0.00342315,0
19,2022,4,,0,0,0
20,2022,4,1,38,0.003464393,0
21,2022,4,2,38,0.002834557,0
22,2022,4,1,38,0.00342315,0
23,2022,4,2,38,0.002819065,0
24,2022,4,1,38,0.003639805,4.833333333
25,2022,4,1,38,0.004356737,221.3724942
26,2022,4,,0,0,0
27,2022,4,1,38,0.00342315,0
28,2022,4,2,38,0.002834557,0
29,2022,4,1,38,0.00342315,0
30,2022,4,1,38,0.003734346,3.567832168
31,2022,4,,0,0,0
32,2022,4,2,38,0.002764852,0
33,2022,4,1,38,0.00342315,0
34,2022,4,,0,0,0
35,2022,4,,0,0,0
36,2022,4,1,38,0.003464393,0
37,2022,4,1,38,0.00342315,0
38,2022,4,2,38,0.002834557,0
39,2022,4,3,38,0.00212996,42.33333333
40,2022,4,1,38,0.00342315,0
41,2022,4,2,38,0.002819065,0
42,2022,4,2,38,0.002834557,0
43,2022,4,1,38,0.003506642,0
44,2022,4,2,38,0.002834557,0
45,2022,4,1,38,0.00342315,0
46,2022,4,2,38,0.002834557,0
47,2022,4,,0,0,0
48,2022,4,1,38,0.003639805,2.735664336
49,2022,4,1,38,0.00342315,0
50,2022,4,1,38,0.003885738,62.61258741
51,2022,4,1,38,0.00342315,0
52,2022,4,,0,0,0
53,2022,4,2,38,0.002846977,93.66666667
54,2022,4,1,38,0.00410778,20.41899767
55,2022,4,,0,0,0
56,2022,4,1,38,0.003594308,0
57,2022,4,1,38,0.003594308,26.5
58,2022,4,1,38,0.003993675,6.901165501
59,2022,4,,0,0,0
60,2022,4,2,38,0.00266245,0
61,2022,4,,0,0,0
62,2022,4,,0,0,0
63,2022,4,1,38,0.00342315,0
64,2022,4,,0,0,0
65,2022,4,,0,0,0
66,2022,4,,0,0,0
67,2022,4,,0,0,0
68,2022,4,,0,0,0
69,2022,4,,0,0,0
70,2022,4,2,38,0.003125485,5.733333333
1,2023,4,1,38,0.003639805,0
2,2023,4,2,38,0.002834557,0
3,2023,4,1,38,0.00342315,0
4,2023,4,,0,0,0
5,2023,4,1,38,0.003734346,4.067832168
6,2023,4,,0,0,0
7,2023,4,,0,0,0
8,2023,4,,0,0,0
9,2023,4,,0,0,0
10,2023,4,,0,0,0
11,2023,4,,0,0,0
12,2023,4,1,38,0.004167314,95.70300255
13,2023,4,1,38,0.00342315,0
14,2023,4,0,38,0.005990513,1154.013703
15,2023,4,,0,0,0
16,2023,4,2,38,0.002846977,23.33333333
17,2023,4,1,38,0.004167314,443.5218004
18,2023,4,1,38,0.00342315,0
19,2023,4,,0,0,0
20,2023,4,1,38,0.003464393,0
21,2023,4,1,38,0.003639805,0
22,2023,4,1,38,0.00342315,0
23,2023,4,2,38,0.002819065,0
24,2023,4,1,38,0.003639805,6.666666667
25,2023,4,1,38,0.004356737,222.3264624
26,2023,4,,0,0,0
27,2023,4,1,38,0.00342315,0
28,2023,4,2,38,0.002834557,0
29,2023,4,1,38,0.00342315,0
30,2023,4,1,38,0.003639805,1.367832168
31,2023,4,,0,0,0
32,2023,4,2,38,0.002764852,0
33,2023,4,1,38,0.00342315,0
34,2023,4,,0,0,0
35,2023,4,,0,0,0
36,2023,4,1,38,0.003464393,0
37,2023,4,1,38,0.00342315,0
38,2023,4,2,38,0.002834557,0
39,2023,4,3,38,0.00212996,42.33333333
40,2023,4,1,38,0.00342315,0
41,2023,4,2,38,0.002819065,0
42,2023,4,2,38,0.002834557,0
43,2023,4,1,38,0.003506642,0
44,2023,4,2,38,0.002834557,0
45,2023,4,1,38,0.00342315,0
46,2023,4,2,38,0.002834557,0
47,2023,4,,0,0,0
48,2023,4,1,38,0.003639805,2.735664336
49,2023,4,1,38,0.00342315,0
50,2023,4,1,38,0.003833928,60.58163503
51,2023,4,1,38,0.00342315,0
52,2023,4,,0,0,0
53,2023,4,2,38,0.002846977,93.66666667
54,2023,4,1,38,0.00410778,20.81026751
55,2023,4,,0,0,0
56,2023,4,1,38,0.003594308,0
57,2023,4,1,38,0.003594308,27.36666667
58,2023,4,1,38,0.003993675,6.688467088
59,2023,4,,0,0,0
60,2023,4,2,38,0.002638024,0
61,2023,4,,0,0,0
62,2023,4,,0,0,0
63,2023,4,,0,0,0
64,2023,4,,0,0,0
65,2023,4,,0,0,0
66,2023,4,,0,0,0
67,2023,4,,0,0,0
68,2023,4,,0,0,0
69,2023,4,,0,0,0
70,2023,4,2,38,0.003125485,5.816666667
1,2000,5,,0,0,0
2,2000,5,,0,0,0
3,2000,5,,0,0,0
4,2000,5,,0,0,0
5,2000,5,,0,0,0
6,2000,5,,0,0,0
7,2000,5,,0,0,0
8,2000,5,,0,0,0
9,2000,5,,0,0,0
10,2000,5,,0,0,0
11,2000,5,,0,0,0
12,2000,5,,3,0.00042008,0
13,2000,5,,0,0,0
14,2000,5,0,0,0,0
15,2000,5,,0,0,0
16,2000,5,,0,0,0
17,2000,5,,0,0,0
18,2000,5,,0,0,0
19,2000,5,,0,0,0
20,2000,5,,2,0.00021004,0
21,2000,5,,0,0,0
22,2000,5,,0,0,0
23,2000,5,,0,0,0
24,2000,5,,0,0,0
25,2000,5,,0,0,0
26,2000,5,,0,0,0
27,2000,5,,0,0,0
28,2000,5,,0,0,0
29,2000,5,,0,0,0
30,2000,5,,0,0,0
31,2000,5,,0,0,0
32,2000,5,,3,0.00042008,0
33,2000,5,,0,0,0
34,2000,5,,0,0,0
35,2000,5,,0,0,0
36,2000,5,,2,0.00021004,0
37,2000,5,,0,0,0
38,2000,5,,0,0,0
39,2000,5,,0,0,0
40,2000,5,,0,0,0
41,2000,5,,0,0,0
42,2000,5,,0,0,0
43,2000,5,,0,0,0
44,2000,5,,0,0,0
45,2000,5,,0,0,0
46,2000,5,,0,0,0
47,2000,5,,0,0,0
48,2000,5,,0,0,0
49,2000,5,,0,0,0
50,2000,5,,0,0,0
51,2000,5,,0,0,0
52,2000,5,,0,0,0
53,2000,5,,0,0,0
54,2000,5,,0,0,0
55,2000,5,,0,0,0
56,2000,5,,0,0,0
57,2000,5,,0,0,0
58,2000,5,,0,0,0
59,2000,5,,0,0,0
60,2000,5,,0,0,0
61,2000,5,,0,0,0
62,2000,5,,0,0,0
63,2000,5,,0,0,0
64,2000,5,,0,0,0
65,2000,5,,0,0,0
66,2000,5,,0,0,0
67,2000,5,,0,0,0
68,2000,5,,0,0,0
69,2000,5,,0,0,0
70,2000,5,,0,0,0
1,2001,5,,0,0,0
2,2001,5,,0,0,0
3,2001,5,,0,0,0
4,2001,5,,0,0,0
5,2001,5,,0,0,0
6,2001,5,,0,0,0
7,2001,5,,0,0,0
8,2001,5,,0,0,0
9,2001,5,,0,0,0
10,2001,5,,0,0,0
11,2001,5,,0,0,0
12,2001,5,,3,0.00042008,0
13,2001,5,,0,0,0
14,2001,5,0,0,0,0
15,2001,5,,0,0,0
16,2001,5,,0,0,0
17,2001,5,,0,0,0
18,2001,5,,0,0,0
19,2001,5,,0,0,0
20,2001,5,,2,0.00021004,0
21,2001,5,,0,0,0
22,2001,5,,0,0,0
23,2001,5,,0,0,0
24,2001,5,,0,0,0
25,2001,5,,0,0,0
26,2001,5,,0,0,0
27,2001,5,,0,0,0
28,2001,5,,0,0,0
29,2001,5,,0,0,0
30,2001,5,,0,0,0
31,2001,5,,0,0,0
32,2001,5,,3,0.00042008,0
33,2001,5,,0,0,0
34,2001,5,,0,0,0
35,2001,5,,0,0,0
36,2001,5,,2,0.00021004,0
37,2001,5,,0,0,0
38,2001,5,,0,0,0
39,2001,5,,0,0,0
40,2001,5,,0,0,0
41,2001,5,,0,0,0
42,2001,5,,0,0,0
43,2001,5,,0,0,0
44,2001,5,,0,0,0
45,2001,5,,0,0,0
46,2001,5,,0,0,0
47,2001,5,,0,0,0
48,2001,5,,0,0,0
49,2001,5,,0,0,0
50,2001,5,,0,0,0
51,2001,5,,0,0,0
52,2001,5,,0,0,0
53,2001,5,,0,0,0
54,2001,5,,0,0,0
55,2001,5,,0,0,0
56,2001,5,,0,0,0
57,2001,5,,0,0,0
58,2001,5,,0,0,0
59,2001,5,,0,0,0
60,2001,5,,0,0,0
61,2001,5,,0,0,0
62,2001,5,,0,0,0
63,2001,5,,0,0,0
64,2001,5,,0,0,0
65,2001,5,,0,0,0
66,2001,5,,0,0,0
67,2001,5,,0,0,0
68,2001,5,,0,0,0
69,2001,5,,0,0,0
70,2001,5,,0,0,0
1,2002,5,,0,0,0
2,2002,5,,0,0,0
3,2002,5,,0,0,0
4,2002,5,,0,0,0
5,2002,5,,0,0,0
6,2002,5,,0,0,0
7,2002,5,,0,0,0
8,2002,5,,0,0,0
9,2002,5,,0,0,0
10,2002,5,,0,0,0
11,2002,5,,0,0,0
12,2002,5,,3,0.00042008,0
13,2002,5,,0,0,0
14,2002,5,0,0,0,0
15,2002,5,,0,0,0
16,2002,5,,0,0,0
17,2002,5,,0,0,0
18,2002,5,,0,0,0
19,2002,5,,0,0,0
20,2002,5,,2,0.00021004,0
21,2002,5,,0,0,0
22,2002,5,,0,0,0
23,2002,5,,0,0,0
24,2002,5,,0,0,0
25,2002,5,,0,0,0
26,2002,5,,0,0,0
27,2002,5,,0,0,0
28,2002,5,,0,0,0
29,2002,5,,0,0,0
30,2002,5,,0,0,0
31,2002,5,,0,0,0
32,2002,5,,3,0.00042008,0
33,2002,5,,0,0,0
34,2002,5,,0,0,0
35,2002,5,,0,0,0
36,2002,5,,2,0.00021004,0
37,2002,5,,0,0,0
38,2002,5,,0,0,0
39,2002,5,,0,0,0
40,2002,5,,0,0,0
41,2002,5,,0,0,0
42,2002,5,,0,0,0
43,2002,5,,0,0,0
44,2002,5,,0,0,0
45,2002,5,,0,0,0
46,2002,5,,0,0,0
47,2002,5,,0,0,0
48,2002,5,,0,0,0
49,2002,5,,0,0,0
50,2002,5,,0,0,0
51,2002,5,,0,0,0
52,2002,5,,0,0,0
53,2002,5,,0,0,0
54,2002,5,,0,0,0
55,2002,5,,0,0,0
56,2002,5,,0,0,0
57,2002,5,,0,0,0
58,2002,5,,0,0,0
59,2002,5,,0,0,0
60,2002,5,,0,0,0
61,2002,5,,0,0,0
62,2002,5,,0,0,0
63,2002,5,,0,0,0
64,2002,5,,0,0,0
65,2002,5,,0,0,0
66,2002,5,,0,0,0
67,2002,5,,0,0,0
68,2002,5,,0,0,0
69,2002,5,,0,0,0
70,2002,5,,0,0,0
1,2003,5,,0,0,0
2,2003,5,,0,0,0
3,2003,5,,0,0,0
4,2003,5,,0,0,0
5,2003,5,,0,0,0
6,2003,5,,0,0,0
7,2003,5,,0,0,0
8,2003,5,,0,0,0
9,2003,5,,0,0,0
10,2003,5,,0,0,0
11,2003,5,,0,0,0
12,2003,5,,3,0.00042008,0
13,2003,5,,0,0,0
14,2003,5,0,0,0,0
15,2003,5,,0,0,0
16,2003,5,,0,0,0
17,2003,5,,0,0,0
18,2003,5,,0,0,0
19,2003,5,,0,0,0
20,2003,5,,2,0.00021004,0
21,2003,5,,0,0,0
22,2003,5,,0,0,0
23,2003,5,,0,0,0
24,2003,5,,0,0,0
25,2003,5,,0,0,0
26,2003,5,,0,0,0
27,2003,5,,0,0,0
28,2003,5,,0,0,0
29,2003,5,,0,0,0
30,2003,5,,0,0,0
31,2003,5,,0,0,0
32,2003,5,,3,0.00042008,0
33,2003,5,,0,0,0
34,2003,5,,0,0,0
35,2003,5,,0,0,0
36,2003,5,,2,0.00021004,0
37,2003,5,,0,0,0
38,2003,5,,0,0,0
39,2003,5,,0,0,0
40,2003,5,,0,0,0
41,2003,5,,0,0,0
42,2003,5,,0,0,0
43,2003,5,,0,0,0
44,2003,5,,0,0,0
45,2003,5,,0,0,0
46,2003,5,,0,0,0
47,2003,5,,0,0,0
48,2003,5,,0,0,0
49,2003,5,,0,0,0
50,2003,5,,0,0,0
51,2003,5,,0,0,0
52,2003,5,,0,0,0
53,2003,5,,0,0,0
54,2003,5,,0,0,0
55,2003,5,,0,0,0
56,2003,5,,0,0,0
57,2003,5,,0,0,0
58,2003,5,,0,0,0
59,2003,5,,0,0,0
60,2003,5,,0,0,0
61,2003,5,,0,0,0
62,2003,5,,0,0,0
63,2003,5,,0,0,0
64,2003,5,,0,0,0
65,2003,5,,0,0,0
66,2003,5,,0,0,0
67,2003,5,,0,0,0
68,2003,5,,0,0,0
69,2003,5,,0,0,0
70,2003,5,,0,0,0
1,2004,5,,0,0,0
2,2004,5,,0,0,0
3,2004,5,,0,0,0
4,2004,5,,0,0,0
5,2004,5,,0,0,0
6,2004,5,,0,0,0
7,2004,5,,0,0,0
8,2004,5,,0,0,0
9,2004,5,,0,0,0
10,2004,5,,0,0,0
11,2004,5,,0,0,0
12,2004,5,,3,0.00042008,0
13,2004,5,,0,0,0
14,2004,5,0,0,0,0
15,2004,5,,0,0,0
16,2004,5,,0,0,0
17,2004,5,,0,0,0
18,2004,5,,0,0,0
19,2004,5,,0,0,0
20,2004,5,,2,0.00021004,0
21,2004,5,,0,0,0
22,2004,5,,0,0,0
23,2004,5,,0,0,0
24,2004,5,,0,0,0
25,2004,5,,0,0,0
26,2004,5,,0,0,0
27,2004,5,,0,0,0
28,2004,5,,0,0,0
29,2004,5,,0,0,0
30,2004,5,,0,0,0
31,2004,5,,0,0,0
32,2004,5,,3,0.00042008,0
33,2004,5,,0,0,0
34,2004,5,,0,0,0
35,2004,5,,0,0,0
36,2004,5,,2,0.00021004,0
37,2004,5,,0,0,0
38,2004,5,,0,0,0
39,2004,5,,0,0,0
40,2004,5,,0,0,0
41,2004,5,,0,0,0
42,2004,5,,0,0,0
43,2004,5,,0,0,0
44,2004,5,,0,0,0
45,2004,5,,0,0,0
46,2004,5,,0,0,0
47,2004,5,,0,0,0
48,2004,5,,0,0,0
49,2004,5,,0,0,0
50,2004,5,,0,0,0
51,2004,5,,0,0,0
52,2004,5,,0,0,0
53,2004,5,,0,0,0
54,2004,5,,0,0,0
55,2004,5,,0,0,0
56,2004,5,,0,0,0
57,2004,5,,0,0,0
58,2004,5,,0,0,0
59,2004,5,,0,0,0
60,2004,5,,0,0,0
61,2004,5,,0,0,0
62,2004,5,,0,0,0
63,2004,5,,0,0,0
64,2004,5,,0,0,0
65,2004,5,,0,0,0
66,2004,5,,0,0,0
67,2004,5,,0,0,0
68,2004,5,,0,0,0
69,2004,5,,0,0,0
70,2004,5,,0,0,0
1,2005,5,,0,0,0
2,2005,5,,0,0,0
3,2005,5,,0,0,0
4,2005,5,,0,0,0
5,2005,5,,0,0,0
6,2005,5,,0,0,0
7,2005,5,,0,0,0
8,2005,5,,0,0,0
9,2005,5,,0,0,0
10,2005,5,,0,0,0
11,2005,5,,0,0,0
12,2005,5,,3,0.00042008,0
13,2005,5,,0,0,0
14,2005,5,0,0,0,0
15,2005,5,,0,0,0
16,2005,5,,0,0,0
17,2005,5,,0,0,0
18,2005,5,,0,0,0
19,2005,5,,0,0,0
20,2005,5,,2,0.00021004,0
21,2005,5,,0,0,0
22,2005,5,,0,0,0
23,2005,5,,0,0,0
