Dist_noconnection,CHNdistcumsum0,CHNdistcumsum1,CHNdistcumsum2,CHNdistcumsum3,CHNdistcumsum5
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
100,10.221,10.221,10.221,10.221,10.221
